compliance_id,client_id,compliance_type,due_date,completion_date,status,risk_score,regulatory_body,penalty_amount,remediation_required
COMP200280,CL104480,tax_reporting,22/11/2021,25/11/2021,Compliant,3.4,SEBI,0.0,No
COMP200281,CL111528,disclosure,24/02/2023,27/02/2023,Compliant,1.76,SEBI,0.0,No
COMP200282,CL113751,AML,17/02/2025,19/02/2025,Compliant,3.78,RBI,0.0,No
COMP200283,CL102271,AML,16/10/2021,14/10/2021,Compliant,1.72,FIU,0.0,No
COMP200284,CL116307,KYC,15/01/2024,10/01/2024,Compliant,2.92,Income_Tax,0.0,No
COMP200285,CL110588,AML,03/04/2021,06/04/2021,Compliant,2.26,Income_Tax,0.0,No
COMP200286,CL112878,tax_reporting,10/05/2024,08/05/2024,Compliant,1.46,RBI,0.0,No
COMP200287,CL112671,tax_reporting,10/09/2021,,Pending,5.8,Income_Tax,0.0,Yes
COMP200288,CL112984,disclosure,28/11/2022,25/11/2022,Compliant,3.87,Income_Tax,0.0,No
COMP200289,CL106349,tax_reporting,22/05/2025,15/07/2025,Non_compliant,9.22,FIU,21582.3,Yes
COMP200290,CL101545,KYC,17/10/2022,14/10/2022,Compliant,1.63,RBI,0.0,No
COMP200291,CL101652,KYC,27/04/2025,,Pending,6.71,FIU,0.0,Yes
COMP200292,CL100762,AML,12/03/2023,11/03/2023,Compliant,1.12,SEBI,0.0,No
COMP200293,CL109894,disclosure,11/08/2023,13/08/2023,Compliant,3.0,RBI,0.0,No
COMP200294,CL105282,AML,03/04/2025,31/03/2025,Compliant,2.43,Income_Tax,0.0,No
COMP200295,CL116124,AML,20/12/2021,15/12/2021,Compliant,1.74,Income_Tax,0.0,No
COMP200296,CL119071,disclosure,14/07/2021,11/07/2021,Compliant,2.61,RBI,0.0,No
COMP200297,CL109147,tax_reporting,11/06/2023,11/06/2023,Compliant,3.83,Income_Tax,0.0,No
COMP200298,CL103315,tax_reporting,05/07/2022,03/07/2022,Compliant,2.64,RBI,0.0,No
COMP200299,CL114991,disclosure,26/02/2025,03/03/2025,Compliant,1.49,RBI,0.0,No
COMP200300,CL109008,KYC,20/01/2023,20/01/2023,Compliant,3.5,SEBI,0.0,No
COMP200301,CL118608,KYC,10/06/2024,09/06/2024,Compliant,3.48,Income_Tax,0.0,No
COMP200302,CL111186,AML,12/01/2025,13/02/2025,Non_compliant,9.8,FIU,15224.63,Yes
COMP200303,CL107264,AML,22/01/2021,22/01/2021,Compliant,2.67,RBI,0.0,No
COMP200304,CL107688,disclosure,26/05/2024,23/05/2024,Compliant,3.94,SEBI,0.0,No
COMP200305,CL119988,disclosure,01/01/2023,03/01/2023,Compliant,1.11,FIU,0.0,No
COMP200306,CL115124,disclosure,08/03/2024,20/03/2024,Non_compliant,9.18,RBI,28978.49,Yes
COMP200307,CL113664,disclosure,28/11/2021,25/11/2021,Compliant,2.4,FIU,0.0,No
COMP200308,CL117035,AML,16/11/2023,11/11/2023,Compliant,2.82,Income_Tax,0.0,No
COMP200309,CL111516,tax_reporting,19/07/2021,17/07/2021,Compliant,1.0,RBI,0.0,No
COMP200310,CL106686,KYC,04/05/2022,,Pending,5.95,Income_Tax,0.0,Yes
COMP200311,CL112358,AML,25/11/2021,23/11/2021,Compliant,2.9,Income_Tax,0.0,No
COMP200312,CL106344,tax_reporting,13/01/2023,08/01/2023,Compliant,2.76,RBI,0.0,No
COMP200313,CL116718,tax_reporting,24/07/2022,,Pending,6.35,FIU,0.0,Yes
COMP200314,CL116740,disclosure,06/09/2021,03/09/2021,Compliant,1.19,SEBI,0.0,No
COMP200315,CL103096,AML,17/03/2022,,Pending,5.2,SEBI,0.0,Yes
COMP200316,CL118899,tax_reporting,19/05/2025,24/05/2025,Compliant,2.11,Income_Tax,0.0,No
COMP200317,CL100913,KYC,07/06/2022,08/06/2022,Compliant,2.17,FIU,0.0,No
COMP200318,CL108549,tax_reporting,29/05/2022,31/05/2022,Compliant,1.68,FIU,0.0,No
COMP200319,CL117921,AML,28/08/2021,,Pending,4.57,RBI,0.0,Yes
COMP200320,CL109266,KYC,15/10/2021,,Pending,5.9,Income_Tax,0.0,Yes
COMP200321,CL111940,disclosure,27/01/2022,,Pending,4.51,Income_Tax,0.0,Yes
COMP200322,CL100027,tax_reporting,08/05/2024,11/05/2024,Compliant,3.32,FIU,0.0,No
COMP200323,CL112614,AML,19/12/2023,,Pending,6.9,RBI,0.0,Yes
COMP200324,CL112960,disclosure,14/01/2022,13/01/2022,Compliant,3.76,Income_Tax,0.0,No
COMP200325,CL116228,KYC,12/07/2024,15/07/2024,Compliant,3.05,FIU,0.0,No
COMP200326,CL118144,AML,06/07/2023,01/07/2023,Compliant,1.99,SEBI,0.0,No
COMP200327,CL104212,tax_reporting,14/11/2022,12/11/2022,Compliant,1.51,FIU,0.0,No
COMP200328,CL118505,tax_reporting,14/12/2023,17/12/2023,Compliant,3.55,RBI,0.0,No
COMP200329,CL107060,disclosure,07/10/2021,02/10/2021,Compliant,1.24,RBI,0.0,No
COMP200330,CL106635,KYC,04/09/2023,06/09/2023,Compliant,3.65,FIU,0.0,No
COMP200331,CL102196,KYC,13/11/2021,,Pending,4.56,Income_Tax,0.0,Yes
COMP200332,CL106939,AML,22/04/2021,20/04/2021,Compliant,2.74,SEBI,0.0,No
COMP200333,CL106913,AML,20/09/2022,16/11/2022,Non_compliant,9.54,RBI,23803.58,Yes
COMP200334,CL118128,disclosure,25/02/2022,28/02/2022,Compliant,3.88,Income_Tax,0.0,No
COMP200335,CL105559,AML,23/10/2023,19/10/2023,Compliant,3.17,SEBI,0.0,No
COMP200336,CL108867,disclosure,10/10/2021,03/11/2021,Non_compliant,7.74,Income_Tax,14681.02,Yes
COMP200337,CL115915,AML,20/09/2023,17/09/2023,Compliant,3.71,FIU,0.0,No
COMP200338,CL112699,tax_reporting,25/08/2024,22/08/2024,Compliant,1.75,RBI,0.0,No
COMP200339,CL110087,KYC,22/04/2025,25/04/2025,Compliant,1.27,SEBI,0.0,No
COMP200340,CL106249,AML,31/12/2023,03/01/2024,Compliant,1.41,SEBI,0.0,No
COMP200341,CL107219,KYC,08/06/2025,10/06/2025,Compliant,2.47,RBI,0.0,No
COMP200342,CL114326,KYC,02/06/2025,06/06/2025,Compliant,2.16,SEBI,0.0,No
COMP200343,CL105501,disclosure,14/08/2024,15/08/2024,Compliant,1.48,FIU,0.0,No
COMP200344,CL116264,KYC,26/09/2024,,Pending,6.7,FIU,0.0,Yes
COMP200345,CL110130,disclosure,16/09/2024,16/09/2024,Compliant,2.21,SEBI,0.0,No
COMP200346,CL117141,tax_reporting,07/07/2024,02/07/2024,Compliant,2.22,FIU,0.0,No
COMP200347,CL119975,KYC,05/03/2025,08/03/2025,Compliant,3.8,SEBI,0.0,No
COMP200348,CL115207,tax_reporting,12/03/2021,09/03/2021,Compliant,3.9,Income_Tax,0.0,No
COMP200349,CL102248,KYC,29/08/2022,31/08/2022,Compliant,1.65,FIU,0.0,No
COMP200350,CL109441,tax_reporting,12/10/2023,10/10/2023,Compliant,2.81,FIU,0.0,No
COMP200351,CL106130,AML,02/06/2021,06/06/2021,Compliant,3.7,RBI,0.0,No
COMP200352,CL109954,AML,24/08/2024,28/08/2024,Compliant,1.92,Income_Tax,0.0,No
COMP200353,CL112550,KYC,11/11/2021,06/11/2021,Compliant,1.45,SEBI,0.0,No
COMP200354,CL100795,AML,26/09/2024,01/10/2024,Compliant,3.98,Income_Tax,0.0,No
COMP200355,CL115826,KYC,21/01/2022,16/01/2022,Compliant,1.14,SEBI,0.0,No
COMP200356,CL106850,KYC,27/10/2021,25/10/2021,Compliant,3.08,Income_Tax,0.0,No
COMP200357,CL107247,AML,06/11/2023,02/11/2023,Compliant,1.92,Income_Tax,0.0,No
COMP200358,CL105230,tax_reporting,20/09/2024,21/09/2024,Compliant,1.16,SEBI,0.0,No
COMP200359,CL119128,disclosure,03/07/2021,24/07/2021,Non_compliant,8.82,FIU,15106.02,Yes
COMP200360,CL104735,AML,03/11/2023,02/11/2023,Compliant,2.96,FIU,0.0,No
COMP200361,CL102533,AML,06/08/2022,05/08/2022,Compliant,2.14,SEBI,0.0,No
COMP200362,CL112030,disclosure,24/06/2024,26/06/2024,Compliant,3.14,RBI,0.0,No
COMP200363,CL119867,disclosure,27/12/2024,30/12/2024,Compliant,1.64,SEBI,0.0,No
COMP200364,CL101306,AML,29/05/2025,02/06/2025,Compliant,2.78,Income_Tax,0.0,No
COMP200365,CL110145,disclosure,15/01/2025,20/01/2025,Compliant,3.83,Income_Tax,0.0,No
COMP200366,CL117115,disclosure,24/05/2025,23/05/2025,Compliant,3.87,RBI,0.0,No
COMP200367,CL105751,disclosure,07/01/2022,07/01/2022,Compliant,2.42,SEBI,0.0,No
COMP200368,CL112349,AML,14/12/2022,09/12/2022,Compliant,3.04,RBI,0.0,No
COMP200369,CL104875,KYC,10/09/2022,,Pending,6.12,RBI,0.0,Yes
COMP200370,CL112096,tax_reporting,23/03/2021,27/03/2021,Compliant,3.94,Income_Tax,0.0,No
COMP200371,CL101944,disclosure,14/03/2025,25/03/2025,Non_compliant,9.27,Income_Tax,20746.84,Yes
COMP200372,CL118113,KYC,08/10/2023,12/10/2023,Compliant,1.68,SEBI,0.0,No
COMP200373,CL103864,KYC,18/03/2022,14/03/2022,Compliant,3.67,SEBI,0.0,No
COMP200374,CL117581,AML,24/05/2022,21/05/2022,Compliant,1.56,SEBI,0.0,No
COMP200375,CL109884,disclosure,18/06/2023,21/06/2023,Compliant,2.2,SEBI,0.0,No
COMP200376,CL119618,tax_reporting,14/08/2021,12/08/2021,Compliant,1.2,Income_Tax,0.0,No
COMP200377,CL107157,tax_reporting,26/05/2021,13/07/2021,Non_compliant,6.08,SEBI,19363.41,Yes
COMP200378,CL119100,disclosure,18/07/2023,23/07/2023,Compliant,3.58,SEBI,0.0,No
COMP200379,CL114576,KYC,18/05/2021,16/05/2021,Compliant,2.68,SEBI,0.0,No
COMP200380,CL103840,disclosure,20/01/2021,17/01/2021,Compliant,3.01,FIU,0.0,No
COMP200381,CL109626,disclosure,07/03/2023,06/03/2023,Compliant,1.89,Income_Tax,0.0,No
COMP200382,CL114900,tax_reporting,07/12/2023,06/12/2023,Compliant,3.7,Income_Tax,0.0,No
COMP200383,CL114219,tax_reporting,21/08/2022,19/08/2022,Compliant,2.92,Income_Tax,0.0,No
COMP200384,CL111744,AML,31/10/2022,27/10/2022,Compliant,3.25,SEBI,0.0,No
COMP200385,CL115843,tax_reporting,22/02/2024,,Pending,6.2,SEBI,0.0,Yes
COMP200386,CL100113,disclosure,26/02/2024,25/02/2024,Compliant,2.54,RBI,0.0,No
COMP200387,CL117692,AML,20/02/2022,25/02/2022,Compliant,3.8,RBI,0.0,No
COMP200388,CL101057,KYC,21/09/2022,23/09/2022,Compliant,2.87,FIU,0.0,No
COMP200389,CL117118,tax_reporting,22/10/2024,20/10/2024,Compliant,1.94,SEBI,0.0,No
COMP200390,CL113723,KYC,18/04/2021,20/04/2021,Compliant,3.35,FIU,0.0,No
COMP200391,CL106049,tax_reporting,27/07/2023,31/07/2023,Compliant,3.35,FIU,0.0,No
COMP200392,CL109409,AML,20/07/2023,20/08/2023,Non_compliant,9.31,SEBI,31537.41,Yes
COMP200393,CL100792,disclosure,03/08/2024,08/08/2024,Compliant,3.62,Income_Tax,0.0,No
COMP200394,CL109066,disclosure,11/12/2021,15/12/2021,Compliant,3.19,RBI,0.0,No
COMP200395,CL100185,disclosure,06/08/2024,09/08/2024,Compliant,3.52,FIU,0.0,No
COMP200396,CL106581,disclosure,23/07/2024,27/07/2024,Compliant,2.91,RBI,0.0,No
COMP200397,CL111544,disclosure,16/12/2023,15/12/2023,Compliant,2.01,Income_Tax,0.0,No
COMP200398,CL112928,AML,27/03/2025,27/03/2025,Compliant,3.05,RBI,0.0,No
COMP200399,CL117729,tax_reporting,09/03/2023,10/04/2023,Non_compliant,7.78,Income_Tax,40405.87,Yes
COMP200400,CL112452,tax_reporting,22/05/2021,17/05/2021,Compliant,2.39,RBI,0.0,No
COMP200401,CL119507,KYC,05/03/2025,05/03/2025,Compliant,3.89,Income_Tax,0.0,No
COMP200402,CL101184,tax_reporting,15/12/2022,16/12/2022,Compliant,2.5,Income_Tax,0.0,No
COMP200403,CL107393,tax_reporting,21/04/2023,17/04/2023,Compliant,1.06,SEBI,0.0,No
COMP200404,CL117544,KYC,13/06/2024,14/06/2024,Compliant,3.69,Income_Tax,0.0,No
COMP200405,CL108438,tax_reporting,01/07/2021,01/07/2021,Compliant,2.56,Income_Tax,0.0,No
COMP200406,CL114007,AML,16/03/2021,11/03/2021,Compliant,3.89,RBI,0.0,No
COMP200407,CL108270,tax_reporting,06/05/2024,10/05/2024,Compliant,3.34,FIU,0.0,No
COMP200408,CL115918,AML,16/08/2022,07/10/2022,Non_compliant,6.74,SEBI,25207.22,Yes
COMP200409,CL118365,KYC,20/07/2024,23/07/2024,Compliant,2.62,Income_Tax,0.0,No
COMP200410,CL112449,tax_reporting,14/02/2024,16/02/2024,Compliant,3.6,RBI,0.0,No
COMP200411,CL106775,disclosure,05/06/2025,03/06/2025,Compliant,1.24,Income_Tax,0.0,No
COMP200412,CL112741,tax_reporting,03/10/2021,03/10/2021,Compliant,3.53,Income_Tax,0.0,No
COMP200413,CL100073,KYC,09/12/2023,05/12/2023,Compliant,3.85,RBI,0.0,No
COMP200414,CL114685,tax_reporting,20/11/2023,21/11/2023,Compliant,1.48,Income_Tax,0.0,No
COMP200415,CL118587,KYC,02/10/2024,03/10/2024,Compliant,1.27,FIU,0.0,No
COMP200416,CL110660,AML,30/07/2021,30/07/2021,Compliant,3.31,FIU,0.0,No
COMP200417,CL111511,AML,23/07/2021,16/09/2021,Non_compliant,9.65,FIU,49448.69,Yes
COMP200418,CL108472,disclosure,10/01/2025,08/01/2025,Compliant,3.03,SEBI,0.0,No
COMP200419,CL109379,KYC,09/04/2023,08/04/2023,Compliant,2.42,RBI,0.0,No
COMP200420,CL115508,KYC,19/07/2021,,Pending,4.1,SEBI,0.0,Yes
COMP200421,CL104924,tax_reporting,20/05/2022,25/05/2022,Compliant,1.14,RBI,0.0,No
COMP200422,CL112629,KYC,29/09/2022,24/11/2022,Non_compliant,9.83,RBI,37209.29,Yes
COMP200423,CL110317,disclosure,08/12/2022,07/12/2022,Compliant,2.7,RBI,0.0,No
COMP200424,CL103876,AML,04/08/2024,02/08/2024,Compliant,3.75,Income_Tax,0.0,No
COMP200425,CL116905,disclosure,08/01/2025,13/01/2025,Compliant,2.33,Income_Tax,0.0,No
COMP200426,CL106922,tax_reporting,06/09/2022,,Pending,5.17,FIU,0.0,Yes
COMP200427,CL101484,disclosure,11/07/2023,16/07/2023,Compliant,2.81,Income_Tax,0.0,No
COMP200428,CL116898,AML,19/01/2021,19/01/2021,Compliant,3.3,SEBI,0.0,No
COMP200429,CL102364,AML,21/12/2021,18/12/2021,Compliant,2.44,FIU,0.0,No
COMP200430,CL105009,AML,06/02/2021,09/02/2021,Compliant,1.9,Income_Tax,0.0,No
COMP200431,CL112618,disclosure,20/02/2023,19/02/2023,Compliant,1.01,FIU,0.0,No
COMP200432,CL109661,disclosure,24/10/2022,22/10/2022,Compliant,1.8,Income_Tax,0.0,No
COMP200433,CL100133,disclosure,03/03/2024,04/03/2024,Compliant,2.42,SEBI,0.0,No
COMP200434,CL105568,disclosure,03/01/2025,03/01/2025,Compliant,3.75,FIU,0.0,No
COMP200435,CL113567,disclosure,28/10/2022,01/11/2022,Compliant,2.84,Income_Tax,0.0,No
COMP200436,CL116054,AML,30/10/2023,25/10/2023,Compliant,1.11,FIU,0.0,No
COMP200437,CL118874,disclosure,29/05/2024,01/06/2024,Compliant,3.33,SEBI,0.0,No
COMP200438,CL100935,KYC,30/04/2021,04/05/2021,Compliant,3.0,RBI,0.0,No
COMP200439,CL115200,AML,12/07/2024,14/07/2024,Compliant,3.04,FIU,0.0,No
COMP200440,CL112199,KYC,09/10/2023,08/10/2023,Compliant,3.59,Income_Tax,0.0,No
COMP200441,CL104041,tax_reporting,08/12/2023,,Pending,5.2,SEBI,0.0,Yes
COMP200442,CL118685,tax_reporting,24/01/2021,22/01/2021,Compliant,3.26,Income_Tax,0.0,No
COMP200443,CL114465,KYC,06/12/2021,11/12/2021,Compliant,2.19,RBI,0.0,No
COMP200444,CL109208,AML,05/03/2021,03/03/2021,Compliant,3.11,Income_Tax,0.0,No
COMP200445,CL114902,tax_reporting,25/08/2023,28/08/2023,Compliant,1.24,FIU,0.0,No
COMP200446,CL105789,disclosure,31/05/2021,03/06/2021,Compliant,3.1,FIU,0.0,No
COMP200447,CL100291,tax_reporting,11/11/2022,08/11/2022,Compliant,3.76,RBI,0.0,No
COMP200448,CL116031,tax_reporting,17/06/2025,20/06/2025,Compliant,1.13,RBI,0.0,No
COMP200449,CL114642,tax_reporting,11/01/2021,09/01/2021,Compliant,1.54,Income_Tax,0.0,No
COMP200450,CL102992,AML,19/04/2021,17/04/2021,Compliant,1.7,Income_Tax,0.0,No
COMP200451,CL110373,KYC,03/06/2021,,Pending,4.14,SEBI,0.0,Yes
COMP200452,CL116553,tax_reporting,06/04/2024,10/04/2024,Compliant,3.88,SEBI,0.0,No
COMP200453,CL101555,disclosure,12/12/2024,12/12/2024,Compliant,1.83,FIU,0.0,No
COMP200454,CL104287,KYC,17/08/2022,13/08/2022,Compliant,3.98,RBI,0.0,No
COMP200455,CL107693,tax_reporting,06/10/2021,02/10/2021,Compliant,3.2,RBI,0.0,No
COMP200456,CL111982,tax_reporting,12/05/2023,13/05/2023,Compliant,2.58,Income_Tax,0.0,No
COMP200457,CL113193,AML,13/05/2024,12/05/2024,Compliant,3.4,RBI,0.0,No
COMP200458,CL118577,AML,05/05/2025,10/05/2025,Compliant,1.64,Income_Tax,0.0,No
COMP200459,CL115955,AML,17/12/2023,12/12/2023,Compliant,2.22,RBI,0.0,No
COMP200460,CL104534,KYC,28/04/2021,23/04/2021,Compliant,3.35,SEBI,0.0,No
COMP200461,CL106180,tax_reporting,22/07/2021,23/07/2021,Compliant,1.96,RBI,0.0,No
COMP200462,CL111176,AML,03/08/2023,31/07/2023,Compliant,2.62,SEBI,0.0,No
COMP200463,CL102916,tax_reporting,25/08/2023,28/08/2023,Compliant,2.69,Income_Tax,0.0,No
COMP200464,CL106430,KYC,11/06/2021,14/06/2021,Compliant,3.02,FIU,0.0,No
COMP200465,CL105386,tax_reporting,04/10/2024,05/10/2024,Compliant,2.65,FIU,0.0,No
COMP200466,CL100172,tax_reporting,10/12/2024,11/12/2024,Compliant,3.32,SEBI,0.0,No
COMP200467,CL104795,tax_reporting,17/06/2024,19/06/2024,Compliant,2.82,SEBI,0.0,No
COMP200468,CL115828,tax_reporting,31/10/2023,27/10/2023,Compliant,2.2,RBI,0.0,No
COMP200469,CL103855,AML,07/10/2021,08/10/2021,Compliant,1.17,FIU,0.0,No
COMP200470,CL102393,KYC,26/02/2023,01/03/2023,Compliant,3.53,SEBI,0.0,No
COMP200471,CL115664,tax_reporting,30/07/2024,03/08/2024,Compliant,1.99,RBI,0.0,No
COMP200472,CL119683,tax_reporting,06/03/2024,,Pending,6.05,RBI,0.0,Yes
COMP200473,CL117483,AML,02/11/2021,04/11/2021,Compliant,2.16,RBI,0.0,No
COMP200474,CL106714,KYC,18/03/2024,22/03/2024,Compliant,2.89,FIU,0.0,No
COMP200475,CL100265,KYC,18/03/2024,20/03/2024,Compliant,3.51,RBI,0.0,No
COMP200476,CL112399,AML,03/07/2022,28/06/2022,Compliant,3.81,FIU,0.0,No
COMP200477,CL117059,tax_reporting,08/07/2023,03/07/2023,Compliant,2.8,Income_Tax,0.0,No
COMP200478,CL119883,KYC,03/04/2021,02/04/2021,Compliant,2.29,FIU,0.0,No
COMP200479,CL117614,KYC,05/04/2021,01/04/2021,Compliant,2.75,SEBI,0.0,No
COMP200480,CL104041,KYC,18/08/2022,,Pending,6.6,SEBI,0.0,Yes
COMP200481,CL103734,disclosure,27/01/2022,27/01/2022,Compliant,2.49,Income_Tax,0.0,No
COMP200482,CL106902,disclosure,24/11/2022,21/11/2022,Compliant,3.74,FIU,0.0,No
COMP200483,CL111311,KYC,26/09/2021,22/09/2021,Compliant,1.88,SEBI,0.0,No
COMP200484,CL108698,disclosure,24/01/2021,23/01/2021,Compliant,1.41,RBI,0.0,No
COMP200485,CL116961,disclosure,07/08/2024,11/08/2024,Compliant,2.02,RBI,0.0,No
COMP200486,CL110461,disclosure,21/08/2024,25/08/2024,Compliant,1.97,FIU,0.0,No
COMP200487,CL115270,tax_reporting,17/07/2024,17/07/2024,Compliant,2.5,RBI,0.0,No
COMP200488,CL101756,tax_reporting,07/08/2024,02/08/2024,Compliant,3.46,RBI,0.0,No
COMP200489,CL107643,tax_reporting,01/02/2022,28/01/2022,Compliant,3.01,FIU,0.0,No
COMP200490,CL100686,AML,24/04/2022,22/04/2022,Compliant,2.02,Income_Tax,0.0,No
COMP200491,CL107761,disclosure,13/03/2024,13/03/2024,Compliant,2.67,Income_Tax,0.0,No
COMP200492,CL111470,tax_reporting,30/11/2024,29/11/2024,Compliant,1.55,Income_Tax,0.0,No
COMP200493,CL118853,AML,27/03/2023,,Pending,5.09,FIU,0.0,Yes
COMP200494,CL117734,KYC,04/04/2022,,Pending,6.17,FIU,0.0,Yes
COMP200495,CL104968,tax_reporting,22/08/2021,18/08/2021,Compliant,1.94,SEBI,0.0,No
COMP200496,CL100310,KYC,04/05/2021,09/05/2021,Compliant,3.18,FIU,0.0,No
COMP200497,CL106763,AML,21/01/2023,21/01/2023,Compliant,3.66,SEBI,0.0,No
COMP200498,CL105874,tax_reporting,03/02/2022,,Pending,6.2,RBI,0.0,Yes
COMP200499,CL113696,KYC,08/08/2021,04/10/2021,Non_compliant,7.02,Income_Tax,2489.84,Yes
COMP200500,CL109639,KYC,24/02/2021,27/02/2021,Compliant,2.68,SEBI,0.0,No
COMP200501,CL119961,AML,02/03/2022,02/03/2022,Compliant,2.86,Income_Tax,0.0,No
COMP200502,CL110617,disclosure,17/01/2022,,Pending,4.6,SEBI,0.0,Yes
COMP200503,CL102011,tax_reporting,30/05/2025,,Pending,5.31,SEBI,0.0,Yes
COMP200504,CL103378,disclosure,31/01/2022,08/03/2022,Non_compliant,7.09,FIU,9714.83,Yes
COMP200505,CL112952,disclosure,27/06/2023,,Pending,6.32,FIU,0.0,Yes
COMP200506,CL118098,tax_reporting,23/07/2024,21/07/2024,Compliant,2.16,RBI,0.0,No
COMP200507,CL107880,disclosure,25/02/2025,,Pending,4.08,FIU,0.0,Yes
COMP200508,CL115159,disclosure,14/03/2021,12/03/2021,Compliant,2.92,Income_Tax,0.0,No
COMP200509,CL110525,KYC,05/06/2022,08/06/2022,Compliant,3.86,FIU,0.0,No
COMP200510,CL109023,KYC,30/03/2022,03/04/2022,Compliant,2.78,SEBI,0.0,No
COMP200511,CL112621,disclosure,20/12/2022,,Pending,6.69,Income_Tax,0.0,Yes
COMP200512,CL117819,tax_reporting,31/12/2021,05/01/2022,Compliant,2.03,Income_Tax,0.0,No
COMP200513,CL118007,KYC,16/04/2022,15/04/2022,Compliant,3.19,FIU,0.0,No
COMP200514,CL103134,disclosure,05/06/2023,02/06/2023,Compliant,3.14,RBI,0.0,No
COMP200515,CL118233,tax_reporting,13/02/2025,15/02/2025,Compliant,2.62,SEBI,0.0,No
COMP200516,CL105274,AML,03/03/2025,26/02/2025,Compliant,3.09,Income_Tax,0.0,No
COMP200517,CL107945,disclosure,02/12/2024,04/12/2024,Compliant,2.64,FIU,0.0,No
COMP200518,CL101692,tax_reporting,19/08/2023,16/08/2023,Compliant,1.64,SEBI,0.0,No
COMP200519,CL118147,KYC,26/06/2024,28/06/2024,Compliant,1.94,FIU,0.0,No
COMP200520,CL106713,disclosure,29/10/2024,24/10/2024,Compliant,1.99,SEBI,0.0,No
COMP200521,CL108837,AML,25/07/2022,29/07/2022,Compliant,1.6,FIU,0.0,No
COMP200522,CL116007,disclosure,09/02/2021,09/02/2021,Compliant,3.81,FIU,0.0,No
COMP200523,CL117128,KYC,22/08/2024,18/08/2024,Compliant,1.1,Income_Tax,0.0,No
COMP200524,CL114593,AML,23/02/2025,26/02/2025,Compliant,1.21,RBI,0.0,No
COMP200525,CL116874,tax_reporting,02/03/2025,26/02/2025,Compliant,1.75,FIU,0.0,No
COMP200526,CL106853,tax_reporting,21/06/2024,18/06/2024,Compliant,1.75,RBI,0.0,No
COMP200527,CL112554,disclosure,04/12/2023,30/11/2023,Compliant,3.99,Income_Tax,0.0,No
COMP200528,CL105218,tax_reporting,10/03/2024,07/03/2024,Compliant,2.74,SEBI,0.0,No
COMP200529,CL108677,tax_reporting,27/07/2023,27/07/2023,Compliant,1.75,SEBI,0.0,No
COMP200530,CL106030,KYC,13/08/2023,10/08/2023,Compliant,3.15,RBI,0.0,No
COMP200531,CL107524,KYC,10/05/2024,05/05/2024,Compliant,2.33,SEBI,0.0,No
COMP200532,CL104241,KYC,15/03/2024,10/03/2024,Compliant,3.6,FIU,0.0,No
COMP200533,CL111971,KYC,21/04/2021,16/04/2021,Compliant,2.49,FIU,0.0,No
COMP200534,CL105684,disclosure,24/06/2025,,Pending,6.38,RBI,0.0,Yes
COMP200535,CL110346,disclosure,15/04/2023,11/04/2023,Compliant,1.68,FIU,0.0,No
COMP200536,CL102613,disclosure,17/03/2022,,Pending,6.51,SEBI,0.0,Yes
COMP200537,CL105768,tax_reporting,23/12/2024,28/12/2024,Compliant,2.78,RBI,0.0,No
COMP200538,CL119144,tax_reporting,04/05/2024,06/05/2024,Compliant,3.38,SEBI,0.0,No
COMP200539,CL108089,disclosure,11/11/2021,15/11/2021,Compliant,1.34,FIU,0.0,No
COMP200540,CL110509,tax_reporting,01/12/2021,02/12/2021,Compliant,2.21,SEBI,0.0,No
COMP200541,CL110562,AML,16/04/2021,12/04/2021,Compliant,3.32,RBI,0.0,No
COMP200542,CL113395,disclosure,17/02/2024,13/02/2024,Compliant,2.28,RBI,0.0,No
COMP200543,CL117461,disclosure,23/11/2023,22/11/2023,Compliant,3.25,FIU,0.0,No
COMP200544,CL118732,AML,04/04/2022,06/04/2022,Compliant,3.62,Income_Tax,0.0,No
COMP200545,CL102233,AML,04/01/2021,04/01/2021,Compliant,2.76,FIU,0.0,No
COMP200546,CL109451,disclosure,20/03/2023,18/03/2023,Compliant,1.92,SEBI,0.0,No
COMP200547,CL101097,KYC,28/12/2023,23/12/2023,Compliant,3.22,Income_Tax,0.0,No
COMP200548,CL105464,disclosure,13/05/2022,08/05/2022,Compliant,2.99,FIU,0.0,No
COMP200549,CL109167,tax_reporting,04/05/2021,30/04/2021,Compliant,1.89,SEBI,0.0,No
COMP200550,CL117232,tax_reporting,05/07/2024,02/07/2024,Compliant,3.97,Income_Tax,0.0,No
COMP200551,CL105306,disclosure,03/02/2025,29/01/2025,Compliant,1.13,SEBI,0.0,No
COMP200552,CL116683,tax_reporting,03/10/2023,06/10/2023,Compliant,3.73,Income_Tax,0.0,No
COMP200553,CL112289,tax_reporting,04/04/2022,09/04/2022,Compliant,1.3,Income_Tax,0.0,No
COMP200554,CL102621,tax_reporting,06/04/2023,02/04/2023,Compliant,1.73,FIU,0.0,No
COMP200555,CL110307,tax_reporting,07/03/2023,23/04/2023,Non_compliant,7.78,RBI,48329.42,Yes
COMP200556,CL114548,KYC,25/10/2023,26/10/2023,Compliant,2.41,Income_Tax,0.0,No
COMP200557,CL113934,disclosure,23/06/2024,26/06/2024,Compliant,1.83,Income_Tax,0.0,No
COMP200558,CL114278,KYC,13/12/2021,08/12/2021,Compliant,3.01,Income_Tax,0.0,No
COMP200559,CL112598,disclosure,01/10/2022,28/09/2022,Compliant,2.35,FIU,0.0,No
